direction,time,canid,len,data
RX,10:10:56.907,0x101,32,57 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 EF 4B BC D5 40 1A
TX,10:10:56.929,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:56.955,0x101,32,58 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:56.982,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.005,0x101,32,59 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.033,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.056,0x101,32,5A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.080,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.100,0x101,32,5B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.123,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.143,0x101,32,5C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.165,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.185,0x101,32,5D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.204,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.226,0x101,32,5E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.252,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.272,0x101,32,5F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.291,0x300,6,40 40 40 08 04 01
TX,10:10:57.310,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:57.333,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.353,0x101,32,60 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
RX,10:10:57.373,0x101,16,61 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:57.392,0x101,32,62 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.417,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.440,0x101,32,63 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.467,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.490,0x101,32,64 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.513,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.533,0x101,32,65 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F1 4B BC D7 40 1A
TX,10:10:57.556,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.578,0x101,32,66 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.601,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.621,0x101,32,67 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.646,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.667,0x101,32,68 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F0 4B BC D6 40 1A
TX,10:10:57.687,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.711,0x101,32,69 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F1 4B BC D7 40 1A
TX,10:10:57.742,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.761,0x101,32,6A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F1 4B BC D7 40 1A
TX,10:10:57.782,0x300,6,40 40 40 08 04 01
TX,10:10:57.802,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:57.821,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.844,0x101,32,6B 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F1 4B BC D7 40 1A
RX,10:10:57.868,0x101,16,6C 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:57.891,0x101,32,6D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F1 4B BC D7 40 1A
TX,10:10:57.917,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.940,0x101,32,6E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F2 4B BC D8 40 1A
TX,10:10:57.966,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:57.987,0x101,32,6F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F2 4B BC D8 40 1A
TX,10:10:58.008,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.027,0x101,32,70 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F2 4B BC D8 40 1A
TX,10:10:58.049,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.070,0x101,32,71 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F3 4B BC D9 40 1A
TX,10:10:58.090,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.114,0x101,32,72 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F3 4B BC D9 40 1A
TX,10:10:58.143,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.166,0x101,32,73 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F3 4B BC D9 40 1A
TX,10:10:58.193,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.215,0x101,32,74 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.238,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.257,0x101,32,75 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.281,0x300,6,40 40 40 08 04 01
TX,10:10:58.301,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:58.320,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.343,0x101,32,76 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
RX,10:10:58.365,0x101,16,77 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:58.387,0x101,32,78 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.416,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.439,0x101,32,79 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.464,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.487,0x101,32,7A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.509,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.532,0x101,32,7B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.558,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.582,0x101,32,7C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
TX,10:10:58.605,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.629,0x101,32,7D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
TX,10:10:58.655,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.675,0x101,32,7E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F4 4B BC DA 40 1A
TX,10:10:58.698,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.718,0x101,32,7F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
TX,10:10:58.737,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.759,0x101,32,40 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
TX,10:10:58.782,0x300,6,40 40 40 08 04 01
TX,10:10:58.806,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:58.828,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.848,0x101,32,41 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
RX,10:10:58.867,0x101,16,42 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:58.886,0x101,32,43 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
TX,10:10:58.908,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.933,0x101,32,44 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F5 4B BC DB 40 1A
TX,10:10:58.964,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:58.984,0x101,32,45 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.005,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.028,0x101,32,46 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.054,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.074,0x101,32,47 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.094,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.113,0x101,32,48 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.137,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.157,0x101,32,49 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.179,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.202,0x101,32,4A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.225,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.244,0x101,32,4B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.266,0x300,6,40 40 40 08 04 01
TX,10:10:59.289,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:59.309,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.329,0x101,32,4C 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
RX,10:10:59.349,0x101,16,4D 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:59.369,0x101,32,4E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.396,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.419,0x101,32,4F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.445,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.467,0x101,32,50 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.489,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.509,0x101,32,51 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F6 4B BC DC 40 1A
TX,10:10:59.531,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.550,0x101,32,52 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.569,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.591,0x101,32,53 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.619,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.642,0x101,32,54 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.670,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.689,0x101,32,55 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.710,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.730,0x101,32,56 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.753,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.776,0x101,32,57 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.800,0x300,6,40 40 40 08 04 01
TX,10:10:59.819,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:59.840,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.862,0x101,32,58 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
RX,10:10:59.883,0x101,16,59 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:59.905,0x101,32,5A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F7 4B BC DD 40 1A
TX,10:10:59.932,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:59.954,0x101,32,5B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F8 4B BC DE 40 1A
TX,10:10:59.979,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.004,0x101,32,5C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F8 4B BC DE 40 1A
TX,10:11:00.033,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.056,0x101,32,5D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F8 4B BC DE 40 1A
TX,10:11:00.089,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.110,0x101,32,5E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F8 4B BC DE 40 1A
TX,10:11:00.135,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.158,0x101,32,5F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F8 4B BC DE 40 1A
TX,10:11:00.187,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.207,0x101,32,60 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F9 4B BC DF 40 1A
TX,10:11:00.230,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.249,0x101,32,61 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F9 4B BC DF 40 1A
TX,10:11:00.274,0x300,6,40 40 40 08 04 01
TX,10:11:00.293,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:11:00.320,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.340,0x101,32,62 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F9 4B BC DF 40 1A
RX,10:11:00.360,0x101,16,63 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:11:00.380,0x101,32,64 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F9 4B BC DF 40 1A
TX,10:11:00.407,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.426,0x101,32,65 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 F9 4B BC DF 40 1A
TX,10:11:00.455,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.476,0x101,32,66 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FA 4B BC E0 40 1A
TX,10:11:00.500,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.526,0x101,32,67 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FA 4B BC E0 40 1A
TX,10:11:00.557,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.581,0x101,32,68 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FA 4B BC E0 40 1A
TX,10:11:00.605,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.624,0x101,32,69 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FA 4B BC E0 40 1A
TX,10:11:00.649,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.672,0x101,32,6A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FA 4B BC E0 40 1A
TX,10:11:00.708,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.728,0x101,32,6B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FB 4B BC E1 40 1A
TX,10:11:00.748,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.768,0x101,32,6C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FB 4B BC E1 40 1A
TX,10:11:00.794,0x300,6,40 40 40 08 04 01
TX,10:11:00.814,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:11:00.858,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.879,0x101,32,6D 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FB 4B BC E1 40 1A
RX,10:11:00.899,0x101,16,6E 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:11:00.919,0x101,32,6F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FC 4B BC E2 40 1A
TX,10:11:00.953,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:00.973,0x101,32,70 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FC 4B BC E2 40 1A
TX,10:11:00.995,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.014,0x101,32,71 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FD 4B BC E3 40 1A
TX,10:11:01.041,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.061,0x101,32,72 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FD 4B BC E3 40 1A
TX,10:11:01.091,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.112,0x101,32,73 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FE 4B BC E4 40 1A
TX,10:11:01.159,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.180,0x101,32,74 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FE 4B BC E4 40 1A
TX,10:11:01.216,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.238,0x101,32,75 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FF 4B BC E5 40 1A
TX,10:11:01.264,0x300,6,40 40 40 08 04 01
TX,10:11:01.294,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:11:01.326,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.348,0x101,32,76 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FF 4B BC E5 40 1A
RX,10:11:01.368,0x101,16,77 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:11:01.389,0x101,32,78 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 FF 4B BC E5 40 1A
TX,10:11:01.417,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.442,0x101,32,79 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 00 4C BC E6 40 1A
TX,10:11:01.470,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.492,0x101,32,7A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 00 4C BC E6 40 1A
TX,10:11:01.517,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.544,0x101,32,7B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 00 4C BC E6 40 1A
TX,10:11:01.576,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.600,0x101,32,7C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 01 4C BC E7 40 1A
TX,10:11:01.634,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.657,0x101,32,7D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 01 4C BC E7 40 1A
TX,10:11:01.688,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.713,0x101,32,7E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 01 4C BC E7 40 1A
TX,10:11:01.742,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:11:01.766,0x101,32,7F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 02 4C BC E8 40 1A
TX,10:11:01.791,0x300,6,40 40 40 08 04 01
TX,10:11:01.816,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:11:01.839,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
